"","Var1","Var2","Var3","value","L1"
"895",1,"Male",15,2.08172296524016e-06,"USTrawl"
"896",2,"Male",15,2.08172296524016e-06,"USTrawl"
"897",3,"Male",15,2.08172296524016e-06,"USTrawl"
"898",4,"Male",15,2.08172296524016e-06,"USTrawl"
"899",5,"Male",15,2.08172296524016e-06,"USTrawl"
"900",6,"Male",15,2.08172296524016e-06,"USTrawl"
"901",1,"Female",16,1.73859950981555e-06,"USTrawl"
"902",2,"Female",16,1.73859950981555e-06,"USTrawl"
"903",3,"Female",16,1.73859950981555e-06,"USTrawl"
"904",4,"Female",16,1.73859950981555e-06,"USTrawl"
"905",5,"Female",16,1.73859950981555e-06,"USTrawl"
"906",6,"Female",16,1.73859950981555e-06,"USTrawl"
"907",1,"Male",16,6.13814061560867e-07,"USTrawl"
"908",2,"Male",16,6.13814061560867e-07,"USTrawl"
"909",3,"Male",16,6.13814061560867e-07,"USTrawl"
"910",4,"Male",16,6.13814061560867e-07,"USTrawl"
"911",5,"Male",16,6.13814061560867e-07,"USTrawl"
"912",6,"Male",16,6.13814061560867e-07,"USTrawl"
"913",1,"Female",17,5.55447103634352e-07,"USTrawl"
"914",2,"Female",17,5.55447103634352e-07,"USTrawl"
"915",3,"Female",17,5.55447103634352e-07,"USTrawl"
"916",4,"Female",17,5.55447103634352e-07,"USTrawl"
"917",5,"Female",17,5.55447103634352e-07,"USTrawl"
"918",6,"Female",17,5.55447103634352e-07,"USTrawl"
"919",1,"Male",17,1.79298721457149e-07,"USTrawl"
"920",2,"Male",17,1.79298721457149e-07,"USTrawl"
"921",3,"Male",17,1.79298721457149e-07,"USTrawl"
"922",4,"Male",17,1.79298721457149e-07,"USTrawl"
"923",5,"Male",17,1.79298721457149e-07,"USTrawl"
"924",6,"Male",17,1.79298721457149e-07,"USTrawl"
"925",1,"Female",18,1.76092502103076e-07,"USTrawl"
"926",2,"Female",18,1.76092502103076e-07,"USTrawl"
"927",3,"Female",18,1.76092502103076e-07,"USTrawl"
"928",4,"Female",18,1.76092502103076e-07,"USTrawl"
"929",5,"Female",18,1.76092502103076e-07,"USTrawl"
"930",6,"Female",18,1.76092502103076e-07,"USTrawl"
"931",1,"Male",18,5.1940958966777e-08,"USTrawl"
"932",2,"Male",18,5.1940958966777e-08,"USTrawl"
"933",3,"Male",18,5.1940958966777e-08,"USTrawl"
"934",4,"Male",18,5.1940958966777e-08,"USTrawl"
"935",5,"Male",18,5.1940958966777e-08,"USTrawl"
"936",6,"Male",18,5.1940958966777e-08,"USTrawl"
"937",1,"Female",19,5.54441752776133e-08,"USTrawl"
"938",2,"Female",19,5.54441752776133e-08,"USTrawl"
"939",3,"Female",19,5.54441752776133e-08,"USTrawl"
"940",4,"Female",19,5.54441752776133e-08,"USTrawl"
"941",5,"Female",19,5.54441752776133e-08,"USTrawl"
"942",6,"Female",19,5.54441752776133e-08,"USTrawl"
"943",1,"Male",19,1.49356957277027e-08,"USTrawl"
"944",2,"Male",19,1.49356957277027e-08,"USTrawl"
"945",3,"Male",19,1.49356957277027e-08,"USTrawl"
"946",4,"Male",19,1.49356957277027e-08,"USTrawl"
"947",5,"Male",19,1.49356957277027e-08,"USTrawl"
"948",6,"Male",19,1.49356957277027e-08,"USTrawl"
"949",1,"Female",20,1.73497838156795e-08,"USTrawl"
"950",2,"Female",20,1.73497838156795e-08,"USTrawl"
"951",3,"Female",20,1.73497838156795e-08,"USTrawl"
"952",4,"Female",20,1.73497838156795e-08,"USTrawl"
"953",5,"Female",20,1.73497838156795e-08,"USTrawl"
"954",6,"Female",20,1.73497838156795e-08,"USTrawl"
"955",1,"Male",20,4.26632445828072e-09,"USTrawl"
"956",2,"Male",20,4.26632445828072e-09,"USTrawl"
"957",3,"Male",20,4.26632445828072e-09,"USTrawl"
"958",4,"Male",20,4.26632445828072e-09,"USTrawl"
"959",5,"Male",20,4.26632445828072e-09,"USTrawl"
"960",6,"Male",20,4.26632445828072e-09,"USTrawl"
"961",1,"Female",21,5.39904082085358e-09,"USTrawl"
"962",2,"Female",21,5.39904082085358e-09,"USTrawl"
"963",3,"Female",21,5.39904082085358e-09,"USTrawl"
"964",4,"Female",21,5.39904082085358e-09,"USTrawl"
"965",5,"Female",21,5.39904082085358e-09,"USTrawl"
"966",6,"Female",21,5.39904082085358e-09,"USTrawl"
"967",1,"Male",21,1.21137073003516e-09,"USTrawl"
"968",2,"Male",21,1.21137073003516e-09,"USTrawl"
"969",3,"Male",21,1.21137073003516e-09,"USTrawl"
"970",4,"Male",21,1.21137073003516e-09,"USTrawl"
"971",5,"Male",21,1.21137073003516e-09,"USTrawl"
"972",6,"Male",21,1.21137073003516e-09,"USTrawl"
"973",1,"Female",22,1.67166170007294e-09,"USTrawl"
"974",2,"Female",22,1.67166170007294e-09,"USTrawl"
"975",3,"Female",22,1.67166170007294e-09,"USTrawl"
"976",4,"Female",22,1.67166170007294e-09,"USTrawl"
"977",5,"Female",22,1.67166170007294e-09,"USTrawl"
"978",6,"Female",22,1.67166170007294e-09,"USTrawl"
"979",1,"Male",22,3.4208775317467e-10,"USTrawl"
"980",2,"Male",22,3.4208775317467e-10,"USTrawl"
"981",3,"Male",22,3.4208775317467e-10,"USTrawl"
"982",4,"Male",22,3.4208775317467e-10,"USTrawl"
"983",5,"Male",22,3.4208775317467e-10,"USTrawl"
"984",6,"Male",22,3.4208775317467e-10,"USTrawl"
"985",1,"Female",23,5.15209955857987e-10,"USTrawl"
"986",2,"Female",23,5.15209955857987e-10,"USTrawl"
"987",3,"Female",23,5.15209955857987e-10,"USTrawl"
"988",4,"Female",23,5.15209955857987e-10,"USTrawl"
"989",5,"Female",23,5.15209955857987e-10,"USTrawl"
"990",6,"Female",23,5.15209955857987e-10,"USTrawl"
"991",1,"Male",23,9.61269945166624e-11,"USTrawl"
"992",2,"Male",23,9.61269945166624e-11,"USTrawl"
"993",3,"Male",23,9.61269945166624e-11,"USTrawl"
"994",4,"Male",23,9.61269945166624e-11,"USTrawl"
"995",5,"Male",23,9.61269945166624e-11,"USTrawl"
"996",6,"Male",23,9.61269945166624e-11,"USTrawl"
"997",1,"Female",24,1.58122663328977e-10,"USTrawl"
"998",2,"Female",24,1.58122663328977e-10,"USTrawl"
"999",3,"Female",24,1.58122663328977e-10,"USTrawl"
"1000",4,"Female",24,1.58122663328977e-10,"USTrawl"
"1001",5,"Female",24,1.58122663328977e-10,"USTrawl"
"1002",6,"Female",24,1.58122663328977e-10,"USTrawl"
"1003",1,"Male",24,2.68895711404392e-11,"USTrawl"
"1004",2,"Male",24,2.68895711404392e-11,"USTrawl"
"1005",3,"Male",24,2.68895711404392e-11,"USTrawl"
"1006",4,"Male",24,2.68895711404392e-11,"USTrawl"
"1007",5,"Male",24,2.68895711404392e-11,"USTrawl"
"1008",6,"Male",24,2.68895711404392e-11,"USTrawl"
"1009",1,"Female",25,4.83422810525398e-11,"USTrawl"
"1010",2,"Female",25,4.83422810525398e-11,"USTrawl"
"1011",3,"Female",25,4.83422810525398e-11,"USTrawl"
"1012",4,"Female",25,4.83422810525398e-11,"USTrawl"
"1013",5,"Female",25,4.83422810525398e-11,"USTrawl"
"1014",6,"Female",25,4.83422810525398e-11,"USTrawl"
"1015",1,"Male",25,7.49055320487754e-12,"USTrawl"
"1016",2,"Male",25,7.49055320487754e-12,"USTrawl"
"1017",3,"Male",25,7.49055320487754e-12,"USTrawl"
"1018",4,"Male",25,7.49055320487754e-12,"USTrawl"
"1019",5,"Male",25,7.49055320487754e-12,"USTrawl"
"1020",6,"Male",25,7.49055320487754e-12,"USTrawl"
"1021",1,"Female",26,1.47270198465124e-11,"USTrawl"
"1022",2,"Female",26,1.47270198465124e-11,"USTrawl"
"1023",3,"Female",26,1.47270198465124e-11,"USTrawl"
"1024",4,"Female",26,1.47270198465124e-11,"USTrawl"
"1025",5,"Female",26,1.47270198465124e-11,"USTrawl"
"1026",6,"Female",26,1.47270198465124e-11,"USTrawl"
"1027",1,"Male",26,2.07863059666092e-12,"USTrawl"
"1028",2,"Male",26,2.07863059666092e-12,"USTrawl"
"1029",3,"Male",26,2.07863059666092e-12,"USTrawl"
"1030",4,"Male",26,2.07863059666092e-12,"USTrawl"
"1031",5,"Male",26,2.07863059666092e-12,"USTrawl"
"1032",6,"Male",26,2.07863059666092e-12,"USTrawl"
"1033",1,"Female",27,4.47171368430392e-12,"USTrawl"
"1034",2,"Female",27,4.47171368430392e-12,"USTrawl"
"1035",3,"Female",27,4.47171368430392e-12,"USTrawl"
"1036",4,"Female",27,4.47171368430392e-12,"USTrawl"
"1037",5,"Female",27,4.47171368430392e-12,"USTrawl"
"1038",6,"Female",27,4.47171368430392e-12,"USTrawl"
"1039",1,"Male",27,5.74777780013235e-13,"USTrawl"
"1040",2,"Male",27,5.74777780013235e-13,"USTrawl"
"1041",3,"Male",27,5.74777780013235e-13,"USTrawl"
"1042",4,"Male",27,5.74777780013235e-13,"USTrawl"
"1043",5,"Male",27,5.74777780013235e-13,"USTrawl"
"1044",6,"Male",27,5.74777780013235e-13,"USTrawl"
"1045",1,"Female",28,1.35365634663822e-12,"USTrawl"
"1046",2,"Female",28,1.35365634663822e-12,"USTrawl"
"1047",3,"Female",28,1.35365634663822e-12,"USTrawl"
"1048",4,"Female",28,1.35365634663822e-12,"USTrawl"
"1049",5,"Female",28,1.35365634663822e-12,"USTrawl"
"1050",6,"Female",28,1.35365634663822e-12,"USTrawl"
"1051",1,"Male",28,1.58414143094868e-13,"USTrawl"
"1052",2,"Male",28,1.58414143094868e-13,"USTrawl"
"1053",3,"Male",28,1.58414143094868e-13,"USTrawl"
"1054",4,"Male",28,1.58414143094868e-13,"USTrawl"
"1055",5,"Male",28,1.58414143094868e-13,"USTrawl"
"1056",6,"Male",28,1.58414143094868e-13,"USTrawl"
"1057",1,"Female",29,4.08612047527507e-13,"USTrawl"
"1058",2,"Female",29,4.08612047527507e-13,"USTrawl"
"1059",3,"Female",29,4.08612047527507e-13,"USTrawl"
"1060",4,"Female",29,4.08612047527507e-13,"USTrawl"
"1061",5,"Female",29,4.08612047527507e-13,"USTrawl"
"1062",6,"Female",29,4.08612047527507e-13,"USTrawl"
"1063",1,"Male",29,4.35270817269311e-14,"USTrawl"
"1064",2,"Male",29,4.35270817269311e-14,"USTrawl"
"1065",3,"Male",29,4.35270817269311e-14,"USTrawl"
"1066",4,"Male",29,4.35270817269311e-14,"USTrawl"
"1067",5,"Male",29,4.35270817269311e-14,"USTrawl"
"1068",6,"Male",29,4.35270817269311e-14,"USTrawl"
"1069",1,"Female",30,1.23017174664474e-13,"USTrawl"
"1070",2,"Female",30,1.23017174664474e-13,"USTrawl"
"1071",3,"Female",30,1.23017174664474e-13,"USTrawl"
"1072",4,"Female",30,1.23017174664474e-13,"USTrawl"
"1073",5,"Female",30,1.23017174664474e-13,"USTrawl"
"1074",6,"Female",30,1.23017174664474e-13,"USTrawl"
"1075",1,"Male",30,1.19257816222461e-14,"USTrawl"
"1076",2,"Male",30,1.19257816222461e-14,"USTrawl"
"1077",3,"Male",30,1.19257816222461e-14,"USTrawl"
"1078",4,"Male",30,1.19257816222461e-14,"USTrawl"
"1079",5,"Male",30,1.19257816222461e-14,"USTrawl"
"1080",6,"Male",30,1.19257816222461e-14,"USTrawl"
"1081",1,"Female",1,0.296264487268394,"Foreign"
"1082",2,"Female",1,0.296264487268394,"Foreign"
"1083",3,"Female",1,0.296264487268394,"Foreign"
"1084",4,"Female",1,0.296264487268394,"Foreign"
"1085",5,"Female",1,0.296264487268394,"Foreign"
"1086",6,"Female",1,0.296264487268394,"Foreign"
"1087",1,"Male",1,0.296264487268394,"Foreign"
"1088",2,"Male",1,0.296264487268394,"Foreign"
"1089",3,"Male",1,0.296264487268394,"Foreign"
"1090",4,"Male",1,0.296264487268394,"Foreign"
"1091",5,"Male",1,0.296264487268394,"Foreign"
"1092",6,"Male",1,0.296264487268394,"Foreign"
"1093",1,"Female",2,0.48034762946205,"Foreign"
"1094",2,"Female",2,0.48034762946205,"Foreign"
"1095",3,"Female",2,0.48034762946205,"Foreign"
"1096",4,"Female",2,0.48034762946205,"Foreign"
"1097",5,"Female",2,0.48034762946205,"Foreign"
"1098",6,"Female",2,0.48034762946205,"Foreign"
"1099",1,"Male",2,0.48034762946205,"Foreign"
"1100",2,"Male",2,0.48034762946205,"Foreign"
"1101",3,"Male",2,0.48034762946205,"Foreign"
"1102",4,"Male",2,0.48034762946205,"Foreign"
"1103",5,"Male",2,0.48034762946205,"Foreign"
"1104",6,"Male",2,0.48034762946205,"Foreign"
"1105",1,"Female",3,0.669925914473689,"Foreign"
"1106",2,"Female",3,0.669925914473689,"Foreign"
"1107",3,"Female",3,0.669925914473689,"Foreign"
"1108",4,"Female",3,0.669925914473689,"Foreign"
"1109",5,"Female",3,0.669925914473689,"Foreign"
"1110",6,"Female",3,0.669925914473689,"Foreign"
"1111",1,"Male",3,0.669925914473689,"Foreign"
"1112",2,"Male",3,0.669925914473689,"Foreign"
"1113",3,"Male",3,0.669925914473689,"Foreign"
"1114",4,"Male",3,0.669925914473689,"Foreign"
"1115",5,"Male",3,0.669925914473689,"Foreign"
"1116",6,"Male",3,0.669925914473689,"Foreign"
"1117",1,"Female",4,0.816730286258719,"Foreign"
"1118",2,"Female",4,0.816730286258719,"Foreign"
"1119",3,"Female",4,0.816730286258719,"Foreign"
"1120",4,"Female",4,0.816730286258719,"Foreign"
"1121",5,"Female",4,0.816730286258719,"Foreign"
"1122",6,"Female",4,0.816730286258719,"Foreign"
"1123",1,"Male",4,0.816730286258719,"Foreign"
"1124",2,"Male",4,0.816730286258719,"Foreign"
"1125",3,"Male",4,0.816730286258719,"Foreign"
"1126",4,"Male",4,0.816730286258719,"Foreign"
"1127",5,"Male",4,0.816730286258719,"Foreign"
"1128",6,"Male",4,0.816730286258719,"Foreign"
"1129",1,"Female",5,0.907278577177866,"Foreign"
"1130",2,"Female",5,0.907278577177866,"Foreign"
"1131",3,"Female",5,0.907278577177866,"Foreign"
"1132",4,"Female",5,0.907278577177866,"Foreign"
"1133",5,"Female",5,0.907278577177866,"Foreign"
"1134",6,"Female",5,0.907278577177866,"Foreign"
"1135",1,"Male",5,0.907278577177866,"Foreign"
"1136",2,"Male",5,0.907278577177866,"Foreign"
"1137",3,"Male",5,0.907278577177866,"Foreign"
"1138",4,"Male",5,0.907278577177866,"Foreign"
"1139",5,"Male",5,0.907278577177866,"Foreign"
"1140",6,"Male",5,0.907278577177866,"Foreign"
"1141",1,"Female",6,0.955525692946351,"Foreign"
"1142",2,"Female",6,0.955525692946351,"Foreign"
"1143",3,"Female",6,0.955525692946351,"Foreign"
"1144",4,"Female",6,0.955525692946351,"Foreign"
"1145",5,"Female",6,0.955525692946351,"Foreign"
"1146",6,"Female",6,0.955525692946351,"Foreign"
"1147",1,"Male",6,0.955525692946351,"Foreign"
"1148",2,"Male",6,0.955525692946351,"Foreign"
"1149",3,"Male",6,0.955525692946351,"Foreign"
"1150",4,"Male",6,0.955525692946351,"Foreign"
"1151",5,"Male",6,0.955525692946351,"Foreign"
"1152",6,"Male",6,0.955525692946351,"Foreign"
"1153",1,"Female",7,0.979242059183261,"Foreign"
"1154",2,"Female",7,0.979242059183261,"Foreign"
"1155",3,"Female",7,0.979242059183261,"Foreign"
"1156",4,"Female",7,0.979242059183261,"Foreign"
"1157",5,"Female",7,0.979242059183261,"Foreign"
"1158",6,"Female",7,0.979242059183261,"Foreign"
"1159",1,"Male",7,0.979242059183261,"Foreign"
"1160",2,"Male",7,0.979242059183261,"Foreign"
"1161",3,"Male",7,0.979242059183261,"Foreign"
"1162",4,"Male",7,0.979242059183261,"Foreign"
"1163",5,"Male",7,0.979242059183261,"Foreign"
"1164",6,"Male",7,0.979242059183261,"Foreign"
"1165",1,"Female",8,0.990437996596974,"Foreign"
"1166",2,"Female",8,0.990437996596974,"Foreign"
"1167",3,"Female",8,0.990437996596974,"Foreign"
"1168",4,"Female",8,0.990437996596974,"Foreign"
"1169",5,"Female",8,0.990437996596974,"Foreign"
"1170",6,"Female",8,0.990437996596974,"Foreign"
"1171",1,"Male",8,0.990437996596974,"Foreign"
"1172",2,"Male",8,0.990437996596974,"Foreign"
"1173",3,"Male",8,0.990437996596974,"Foreign"
"1174",4,"Male",8,0.990437996596974,"Foreign"
"1175",5,"Male",8,0.990437996596974,"Foreign"
"1176",6,"Male",8,0.990437996596974,"Foreign"
"1177",1,"Female",9,0.995622323987207,"Foreign"
"1178",2,"Female",9,0.995622323987207,"Foreign"
"1179",3,"Female",9,0.995622323987207,"Foreign"
"1180",4,"Female",9,0.995622323987207,"Foreign"
"1181",5,"Female",9,0.995622323987207,"Foreign"
"1182",6,"Female",9,0.995622323987207,"Foreign"
"1183",1,"Male",9,0.995622323987207,"Foreign"
"1184",2,"Male",9,0.995622323987207,"Foreign"
"1185",3,"Male",9,0.995622323987207,"Foreign"
"1186",4,"Male",9,0.995622323987207,"Foreign"
"1187",5,"Male",9,0.995622323987207,"Foreign"
"1188",6,"Male",9,0.995622323987207,"Foreign"
"1189",1,"Female",10,0.998001484282938,"Foreign"
"1190",2,"Female",10,0.998001484282938,"Foreign"
"1191",3,"Female",10,0.998001484282938,"Foreign"
"1192",4,"Female",10,0.998001484282938,"Foreign"
"1193",5,"Female",10,0.998001484282938,"Foreign"
"1194",6,"Female",10,0.998001484282938,"Foreign"
"1195",1,"Male",10,0.998001484282938,"Foreign"
"1196",2,"Male",10,0.998001484282938,"Foreign"
"1197",3,"Male",10,0.998001484282938,"Foreign"
"1198",4,"Male",10,0.998001484282938,"Foreign"
"1199",5,"Male",10,0.998001484282938,"Foreign"
"1200",6,"Male",10,0.998001484282938,"Foreign"
"1201",1,"Female",11,0.999088812262201,"Foreign"
"1202",2,"Female",11,0.999088812262201,"Foreign"
"1203",3,"Female",11,0.999088812262201,"Foreign"
"1204",4,"Female",11,0.999088812262201,"Foreign"
"1205",5,"Female",11,0.999088812262201,"Foreign"
"1206",6,"Female",11,0.999088812262201,"Foreign"
"1207",1,"Male",11,0.999088812262201,"Foreign"
"1208",2,"Male",11,0.999088812262201,"Foreign"
"1209",3,"Male",11,0.999088812262201,"Foreign"
"1210",4,"Male",11,0.999088812262201,"Foreign"
"1211",5,"Male",11,0.999088812262201,"Foreign"
"1212",6,"Male",11,0.999088812262201,"Foreign"
"1213",1,"Female",12,0.999584806250313,"Foreign"
"1214",2,"Female",12,0.999584806250313,"Foreign"
"1215",3,"Female",12,0.999584806250313,"Foreign"
"1216",4,"Female",12,0.999584806250313,"Foreign"
"1217",5,"Female",12,0.999584806250313,"Foreign"
"1218",6,"Female",12,0.999584806250313,"Foreign"
"1219",1,"Male",12,0.999584806250313,"Foreign"
"1220",2,"Male",12,0.999584806250313,"Foreign"
"1221",3,"Male",12,0.999584806250313,"Foreign"
"1222",4,"Male",12,0.999584806250313,"Foreign"
"1223",5,"Male",12,0.999584806250313,"Foreign"
"1224",6,"Male",12,0.999584806250313,"Foreign"
"1225",1,"Female",13,0.999810863041057,"Foreign"
"1226",2,"Female",13,0.999810863041057,"Foreign"
"1227",3,"Female",13,0.999810863041057,"Foreign"
"1228",4,"Female",13,0.999810863041057,"Foreign"
"1229",5,"Female",13,0.999810863041057,"Foreign"
"1230",6,"Female",13,0.999810863041057,"Foreign"
"1231",1,"Male",13,0.999810863041057,"Foreign"
"1232",2,"Male",13,0.999810863041057,"Foreign"
"1233",3,"Male",13,0.999810863041057,"Foreign"
"1234",4,"Male",13,0.999810863041057,"Foreign"
"1235",5,"Male",13,0.999810863041057,"Foreign"
"1236",6,"Male",13,0.999810863041057,"Foreign"
"1237",1,"Female",14,0.999913851340258,"Foreign"
"1238",2,"Female",14,0.999913851340258,"Foreign"
"1239",3,"Female",14,0.999913851340258,"Foreign"
"1240",4,"Female",14,0.999913851340258,"Foreign"
"1241",5,"Female",14,0.999913851340258,"Foreign"
"1242",6,"Female",14,0.999913851340258,"Foreign"
"1243",1,"Male",14,0.999913851340258,"Foreign"
"1244",2,"Male",14,0.999913851340258,"Foreign"
"1245",3,"Male",14,0.999913851340258,"Foreign"
"1246",4,"Male",14,0.999913851340258,"Foreign"
"1247",5,"Male",14,0.999913851340258,"Foreign"
"1248",6,"Male",14,0.999913851340258,"Foreign"
"1249",1,"Female",15,0.999960762955232,"Foreign"
"1250",2,"Female",15,0.999960762955232,"Foreign"
"1251",3,"Female",15,0.999960762955232,"Foreign"
"1252",4,"Female",15,0.999960762955232,"Foreign"
"1253",5,"Female",15,0.999960762955232,"Foreign"
"1254",6,"Female",15,0.999960762955232,"Foreign"
"1255",1,"Male",15,0.999960762955232,"Foreign"
"1256",2,"Male",15,0.999960762955232,"Foreign"
"1257",3,"Male",15,0.999960762955232,"Foreign"
"1258",4,"Male",15,0.999960762955232,"Foreign"
"1259",5,"Male",15,0.999960762955232,"Foreign"
"1260",6,"Male",15,0.999960762955232,"Foreign"
"1261",1,"Female",16,0.999982129654064,"Foreign"
"1262",2,"Female",16,0.999982129654064,"Foreign"
"1263",3,"Female",16,0.999982129654064,"Foreign"
"1264",4,"Female",16,0.999982129654064,"Foreign"
"1265",5,"Female",16,0.999982129654064,"Foreign"
"1266",6,"Female",16,0.999982129654064,"Foreign"
"1267",1,"Male",16,0.999982129654064,"Foreign"
"1268",2,"Male",16,0.999982129654064,"Foreign"
"1269",3,"Male",16,0.999982129654064,"Foreign"
"1270",4,"Male",16,0.999982129654064,"Foreign"
"1271",5,"Male",16,0.999982129654064,"Foreign"
"1272",6,"Male",16,0.999982129654064,"Foreign"
"1273",1,"Female",17,0.999991861121297,"Foreign"
"1274",2,"Female",17,0.999991861121297,"Foreign"
"1275",3,"Female",17,0.999991861121297,"Foreign"
"1276",4,"Female",17,0.999991861121297,"Foreign"
"1277",5,"Female",17,0.999991861121297,"Foreign"
"1278",6,"Female",17,0.999991861121297,"Foreign"
"1279",1,"Male",17,0.999991861121297,"Foreign"
"1280",2,"Male",17,0.999991861121297,"Foreign"
"1281",3,"Male",17,0.999991861121297,"Foreign"
"1282",4,"Male",17,0.999991861121297,"Foreign"
"1283",5,"Male",17,0.999991861121297,"Foreign"
"1284",6,"Male",17,0.999991861121297,"Foreign"
"1285",1,"Female",18,0.999996293244924,"Foreign"
"1286",2,"Female",18,0.999996293244924,"Foreign"
"1287",3,"Female",18,0.999996293244924,"Foreign"
"1288",4,"Female",18,0.999996293244924,"Foreign"
"1289",5,"Female",18,0.999996293244924,"Foreign"
"1290",6,"Female",18,0.999996293244924,"Foreign"
"1291",1,"Male",18,0.999996293244924,"Foreign"
"1292",2,"Male",18,0.999996293244924,"Foreign"
"1293",3,"Male",18,0.999996293244924,"Foreign"
"1294",4,"Male",18,0.999996293244924,"Foreign"
"1295",5,"Male",18,0.999996293244924,"Foreign"
"1296",6,"Male",18,0.999996293244924,"Foreign"
"1297",1,"Female",19,0.999998311806758,"Foreign"
"1298",2,"Female",19,0.999998311806758,"Foreign"
"1299",3,"Female",19,0.999998311806758,"Foreign"
"1300",4,"Female",19,0.999998311806758,"Foreign"
"1301",5,"Female",19,0.999998311806758,"Foreign"
"1302",6,"Female",19,0.999998311806758,"Foreign"
"1303",1,"Male",19,0.999998311806758,"Foreign"
"1304",2,"Male",19,0.999998311806758,"Foreign"
"1305",3,"Male",19,0.999998311806758,"Foreign"
"1306",4,"Male",19,0.999998311806758,"Foreign"
"1307",5,"Male",19,0.999998311806758,"Foreign"
"1308",6,"Male",19,0.999998311806758,"Foreign"
"1309",1,"Female",20,0.999999231135256,"Foreign"
"1310",2,"Female",20,0.999999231135256,"Foreign"
"1311",3,"Female",20,0.999999231135256,"Foreign"
"1312",4,"Female",20,0.999999231135256,"Foreign"
"1313",5,"Female",20,0.999999231135256,"Foreign"
"1314",6,"Female",20,0.999999231135256,"Foreign"
"1315",1,"Male",20,0.999999231135256,"Foreign"
"1316",2,"Male",20,0.999999231135256,"Foreign"
"1317",3,"Male",20,0.999999231135256,"Foreign"
"1318",4,"Male",20,0.999999231135256,"Foreign"
"1319",5,"Male",20,0.999999231135256,"Foreign"
"1320",6,"Male",20,0.999999231135256,"Foreign"
"1321",1,"Female",21,0.999999649831143,"Foreign"
"1322",2,"Female",21,0.999999649831143,"Foreign"
"1323",3,"Female",21,0.999999649831143,"Foreign"
"1324",4,"Female",21,0.999999649831143,"Foreign"
"1325",5,"Female",21,0.999999649831143,"Foreign"
"1326",6,"Female",21,0.999999649831143,"Foreign"
"1327",1,"Male",21,0.999999649831143,"Foreign"
"1328",2,"Male",21,0.999999649831143,"Foreign"
"1329",3,"Male",21,0.999999649831143,"Foreign"
"1330",4,"Male",21,0.999999649831143,"Foreign"
"1331",5,"Male",21,0.999999649831143,"Foreign"
"1332",6,"Male",21,0.999999649831143,"Foreign"
"1333",1,"Female",22,0.999999840520454,"Foreign"
"1334",2,"Female",22,0.999999840520454,"Foreign"
"1335",3,"Female",22,0.999999840520454,"Foreign"
"1336",4,"Female",22,0.999999840520454,"Foreign"
"1337",5,"Female",22,0.999999840520454,"Foreign"
"1338",6,"Female",22,0.999999840520454,"Foreign"
"1339",1,"Male",22,0.999999840520454,"Foreign"
"1340",2,"Male",22,0.999999840520454,"Foreign"
"1341",3,"Male",22,0.999999840520454,"Foreign"
"1342",4,"Male",22,0.999999840520454,"Foreign"
"1343",5,"Male",22,0.999999840520454,"Foreign"
"1344",6,"Male",22,0.999999840520454,"Foreign"
"1345",1,"Female",23,0.999999927367262,"Foreign"
"1346",2,"Female",23,0.999999927367262,"Foreign"
"1347",3,"Female",23,0.999999927367262,"Foreign"
"1348",4,"Female",23,0.999999927367262,"Foreign"
"1349",5,"Female",23,0.999999927367262,"Foreign"
"1350",6,"Female",23,0.999999927367262,"Foreign"
"1351",1,"Male",23,0.999999927367262,"Foreign"
"1352",2,"Male",23,0.999999927367262,"Foreign"
"1353",3,"Male",23,0.999999927367262,"Foreign"
"1354",4,"Male",23,0.999999927367262,"Foreign"
"1355",5,"Male",23,0.999999927367262,"Foreign"
"1356",6,"Male",23,0.999999927367262,"Foreign"
"1357",1,"Female",24,0.999999966920432,"Foreign"
"1358",2,"Female",24,0.999999966920432,"Foreign"
"1359",3,"Female",24,0.999999966920432,"Foreign"
"1360",4,"Female",24,0.999999966920432,"Foreign"
"1361",5,"Female",24,0.999999966920432,"Foreign"
"1362",6,"Female",24,0.999999966920432,"Foreign"
"1363",1,"Male",24,0.999999966920432,"Foreign"
"1364",2,"Male",24,0.999999966920432,"Foreign"
"1365",3,"Male",24,0.999999966920432,"Foreign"
"1366",4,"Male",24,0.999999966920432,"Foreign"
"1367",5,"Male",24,0.999999966920432,"Foreign"
"1368",6,"Male",24,0.999999966920432,"Foreign"
"1369",1,"Female",25,0.999999984934373,"Foreign"
"1370",2,"Female",25,0.999999984934373,"Foreign"
"1371",3,"Female",25,0.999999984934373,"Foreign"
"1372",4,"Female",25,0.999999984934373,"Foreign"
"1373",5,"Female",25,0.999999984934373,"Foreign"
"1374",6,"Female",25,0.999999984934373,"Foreign"
"1375",1,"Male",25,0.999999984934373,"Foreign"
"1376",2,"Male",25,0.999999984934373,"Foreign"
"1377",3,"Male",25,0.999999984934373,"Foreign"
"1378",4,"Male",25,0.999999984934373,"Foreign"
"1379",5,"Male",25,0.999999984934373,"Foreign"
"1380",6,"Male",25,0.999999984934373,"Foreign"
"1381",1,"Female",26,0.99999999313857,"Foreign"
"1382",2,"Female",26,0.99999999313857,"Foreign"
"1383",3,"Female",26,0.99999999313857,"Foreign"
"1384",4,"Female",26,0.99999999313857,"Foreign"
"1385",5,"Female",26,0.99999999313857,"Foreign"
"1386",6,"Female",26,0.99999999313857,"Foreign"
"1387",1,"Male",26,0.99999999313857,"Foreign"
"1388",2,"Male",26,0.99999999313857,"Foreign"
